Zbx;Zby;Ab;Clip;Zsx;Zsy;ds;epssp
0.28965517241379307;0.19;0.00041379310344827585;580.0;-0.08333333333333334;-0.15000000000000002;0.01;0.0
0.2689655172413793;0.19;0.00041379310344827585;581.0;0.08333333333333331;-0.15000000000000002;0.01;0.0
0.24827586206896549;0.19;0.00041379310344827585;582.0;0.08333333333333334;0.15000000000000002;0.01;0.0
0.2275862068965517;0.19;0.00041379310344827585;583.0;-0.08333333333333331;0.15000000000000002;0.01;0.0
0.2068965517241379;0.19;0.00041379310344827585;584.0;-0.25;-0.15000000000000002;0.025;0.0
0.18620689655172412;0.19;0.00041379310344827585;585.0;-0.25;0.0;0.025;0.0
0.16551724137931034;0.19;0.00041379310344827585;586.0;-0.25;0.15000000000000002;0.025;0.0
0.14482758620689654;0.19;0.00041379310344827585;587.0;0.25;0.15000000000000002;0.025;0.0
0.12413793103448276;0.19;0.00041379310344827585;588.0;0.25;-0.0;0.025;0.0
0.10344827586206898;0.19;0.00041379310344827585;589.0;0.25;-0.15000000000000002;0.025;0.0
0.08275862068965517;0.19;0.00041379310344827585;590.0;;;;
0.06206896551724139;0.19;0.00041379310344827585;591.0;;;;
0.04137931034482761;0.19;0.00041379310344827585;592.0;;;;
0.020689655172413834;0.19;0.00041379310344827585;593.0;;;;
0.0;0.19;0.00041379310344827585;594.0;;;;
-0.02068965517241378;0.19;0.00041379310344827585;595.0;;;;
-0.04137931034482756;0.19;0.00041379310344827585;596.0;;;;
-0.06206896551724134;0.19;0.00041379310344827585;597.0;;;;
-0.08275862068965512;0.19;0.00041379310344827585;598.0;;;;
-0.10344827586206895;0.19;0.00041379310344827585;599.0;;;;
-0.12413793103448273;0.19;0.00041379310344827585;600.0;;;;
-0.1448275862068965;0.19;0.00041379310344827585;601.0;;;;
-0.1655172413793103;0.19;0.00041379310344827585;602.0;;;;
-0.18620689655172407;0.19;0.00041379310344827585;603.0;;;;
-0.20689655172413784;0.19;0.00041379310344827585;604.0;;;;
-0.22758620689655168;0.19;0.00041379310344827585;605.0;;;;
-0.2482758620689654;0.19;0.00041379310344827585;606.0;;;;
-0.26896551724137924;0.19;0.00041379310344827585;607.0;;;;
-0.28965517241379307;0.19;0.00041379310344827585;608.0;;;;
0.28965517241379307;0.17;0.00041379310344827585;609.0;;;;
0.2689655172413793;0.17;0.00041379310344827585;610.0;;;;
0.24827586206896549;0.17;0.00041379310344827585;611.0;;;;
0.2275862068965517;0.17;0.00041379310344827585;612.0;;;;
0.2068965517241379;0.17;0.00041379310344827585;613.0;;;;
0.18620689655172412;0.17;0.00041379310344827585;614.0;;;;
0.16551724137931034;0.17;0.00041379310344827585;615.0;;;;
0.14482758620689654;0.17;0.00041379310344827585;616.0;;;;
0.12413793103448276;0.17;0.00041379310344827585;617.0;;;;
0.10344827586206898;0.17;0.00041379310344827585;618.0;;;;
0.08275862068965517;0.17;0.00041379310344827585;619.0;;;;
0.06206896551724139;0.17;0.00041379310344827585;620.0;;;;
0.04137931034482761;0.17;0.00041379310344827585;621.0;;;;
0.020689655172413834;0.17;0.00041379310344827585;622.0;;;;
0.0;0.17;0.00041379310344827585;623.0;;;;
-0.02068965517241378;0.17;0.00041379310344827585;624.0;;;;
-0.04137931034482756;0.17;0.00041379310344827585;625.0;;;;
-0.06206896551724134;0.17;0.00041379310344827585;626.0;;;;
-0.08275862068965512;0.17;0.00041379310344827585;627.0;;;;
-0.10344827586206895;0.17;0.00041379310344827585;628.0;;;;
-0.12413793103448273;0.17;0.00041379310344827585;629.0;;;;
-0.1448275862068965;0.17;0.00041379310344827585;630.0;;;;
-0.1655172413793103;0.17;0.00041379310344827585;631.0;;;;
-0.18620689655172407;0.17;0.00041379310344827585;632.0;;;;
-0.20689655172413784;0.17;0.00041379310344827585;633.0;;;;
-0.22758620689655168;0.17;0.00041379310344827585;634.0;;;;
-0.2482758620689654;0.17;0.00041379310344827585;635.0;;;;
-0.26896551724137924;0.17;0.00041379310344827585;636.0;;;;
-0.28965517241379307;0.17;0.00041379310344827585;637.0;;;;
0.28965517241379307;0.15;0.00041379310344827585;638.0;;;;
0.2689655172413793;0.15;0.00041379310344827585;639.0;;;;
0.24827586206896549;0.15;0.00041379310344827585;640.0;;;;
0.2275862068965517;0.15;0.00041379310344827585;641.0;;;;
0.2068965517241379;0.15;0.00041379310344827585;642.0;;;;
0.18620689655172412;0.15;0.00041379310344827585;643.0;;;;
0.16551724137931034;0.15;0.00041379310344827585;644.0;;;;
0.14482758620689654;0.15;0.00041379310344827585;645.0;;;;
0.12413793103448276;0.15;0.00041379310344827585;646.0;;;;
0.10344827586206898;0.15;0.00041379310344827585;647.0;;;;
0.08275862068965517;0.15;0.00041379310344827585;648.0;;;;
0.06206896551724139;0.15;0.00041379310344827585;649.0;;;;
0.04137931034482761;0.15;0.00041379310344827585;650.0;;;;
0.020689655172413834;0.15;0.00041379310344827585;651.0;;;;
0.0;0.15;0.00041379310344827585;652.0;;;;
-0.02068965517241378;0.15;0.00041379310344827585;653.0;;;;
-0.04137931034482756;0.15;0.00041379310344827585;654.0;;;;
-0.06206896551724134;0.15;0.00041379310344827585;655.0;;;;
-0.08275862068965512;0.15;0.00041379310344827585;656.0;;;;
-0.10344827586206895;0.15;0.00041379310344827585;657.0;;;;
-0.12413793103448273;0.15;0.00041379310344827585;658.0;;;;
-0.1448275862068965;0.15;0.00041379310344827585;659.0;;;;
-0.1655172413793103;0.15;0.00041379310344827585;660.0;;;;
-0.18620689655172407;0.15;0.00041379310344827585;661.0;;;;
-0.20689655172413784;0.15;0.00041379310344827585;662.0;;;;
-0.22758620689655168;0.15;0.00041379310344827585;663.0;;;;
-0.2482758620689654;0.15;0.00041379310344827585;664.0;;;;
