Zbx;Zby;Ab;Clip;Zsx;Zsy;ds;epssp
-0.17107819015146575;-0.20389452993502374;0.0011602328197337938;408.0;0.0;0.252;0.025;0.0
-0.1526686984904393;-0.21802062972150296;0.0011602328197337904;409.0;0.17819090885900998;0.17819090885900998;0.025;0.0
0.21802062972150296;-0.1526686984904393;0.0011602328197337904;410.0;0.252;1.543054966925665e-17;0.025;0.0
0.15266869849043924;0.21802062972150302;0.0011602328197337912;411.0;0.17819090885900998;-0.17819090885900996;0.025;0.0
-0.0743270998009604;0.2773925128364269;0.0012047616520093059;412.0;3.08610993385133e-17;-0.252;0.025;0.0
-0.24870332317220237;-0.14358893058182537;0.0012047616520093072;413.0;-0.17819090885900996;-0.17819090885901;0.025;0.0
-0.20306541303546655;-0.20306541303546635;0.0012047616520093063;414.0;-0.252;-4.629164900776995e-17;0.025;0.0
-0.07432709980096064;-0.27739251283642685;0.0012047616520093046;415.0;-0.17819090885901;0.17819090885900993;0.025;0.0
-0.1435889305818256;-0.2487033231722022;0.0012047616520093043;416.0;0.0;0.2;0.025;0.0
-0.12155682255129648;-0.2105425926654795;0.001076000177012366;417.0;0.1902113032590307;0.06180339887498949;0.025;0.0
-0.09103874754068464;-0.25010532367214583;0.0011602328197337902;418.0;0.11755705045849466;-0.16180339887498948;0.025;0.0
-0.11247705464268276;-0.24122528611617877;0.00116023281973379;419.0;-0.11755705045849461;-0.1618033988749895;0.025;0.0
-1.3877787807814457e-16;-0.287177861163651;0.0012047616520093093;420.0;-0.19021130325903074;0.06180339887498945;0.025;0.0
-0.26211693769215016;-0.04621079373712204;0.0011602328197337906;421.0;0.0;0.1;0.01;0.0
-0.27739251283642696;-0.0743270998009603;0.0012047616520093063;422.0;0.07071067811865477;0.07071067811865477;0.01;0.0
-0.26514575313312183;0.023204656394675918;0.001160232819733794;423.0;0.1;6.123233995736766e-18;0.01;0.0
-0.287177861163651;7.864079757761526e-17;0.0012047616520093072;424.0;0.07071067811865477;-0.07071067811865475;0.01;0.0
-0.26514575313312183;-0.023204656394675782;0.0011602328197337906;425.0;1.2246467991473533e-17;-0.1;0.01;0.0
-0.24311364510259273;6.245004513516506e-17;0.0010760001770123676;426.0;-0.07071067811865475;-0.07071067811865477;0.01;0.0
0.09103874754068432;-0.250105323672146;0.0011602328197337902;427.0;-0.1;-1.8369701987210297e-17;0.01;0.0
0.07432709980096029;-0.27739251283642696;0.0012047616520093063;428.0;-0.07071067811865477;0.07071067811865474;0.01;0.0
-0.21802062972150305;-0.15266869849043915;0.0011602328197337912;429.0;;;;
-0.20389452993502388;-0.17107819015146555;0.00116023281973379;430.0;;;;
-0.17190730705102308;-0.17190730705102295;0.0010760001770123676;431.0;;;;
-0.15619382302465537;-0.1561938230246552;0.0009544072575217688;408.0;;;;
0.27739251283642685;-0.07432709980096065;0.0012047616520093046;;;;;
0.2487033231722022;-0.14358893058182562;0.0012047616520093043;;;;;
0.2105425926654795;-0.12155682255129648;0.0010760001770123656;;;;;
0.25010532367214583;-0.09103874754068465;0.0011602328197337902;;;;;
0.24122528611617877;-0.11247705464268276;0.0011602328197337895;;;;;
0.28717786116365096;-9.945747928933694e-17;0.00120476165200931;;;;;
0.2773925128364269;0.07432709980096042;0.0012047616520093056;;;;;
0.25010532367214594;0.09103874754068447;0.0011602328197337923;;;;;
0.19129758369249208;0.11044571144018524;0.0009544072575217676;;;;;
0.07394123790858162;-0.09636209734175172;0.0005602645046439422;;;;;
0.08746926966433095;-0.11399217157044583;0.0005999683150898519;;;;;
0.07730249229854491;-0.13389184421278189;0.000694126910422752;;;;;
-0.12782189655755918;0.1665807387984952;0.0009148414015519925;;;;;
-0.15619382302465523;0.15619382302465531;0.0009544072575217688;;;;;
-0.16658073879849514;0.12782189655755927;0.0009148414015519913;;;;;
-0.021281382154278855;0.005702329162057137;0.0001437883583902894;;;;;
-0.11429386480180985;0.14895066456980108;0.0008255078280486965;;;;;
0.07432709980096046;0.27739251283642685;0.0012047616520093072;;;;;
0.1435889305818255;0.2487033231722023;0.001204761652009307;;;;;
0.04621079373712217;0.2621169376921501;0.001160232819733792;;;;;
-0.04621079373712211;0.2621169376921501;0.0011602328197337897;;;;;
-0.045766248817120485;-0.17080196585733212;0.0007561641142444864;;;;;
-0.06292244147684635;-0.23482974852786911;0.0010760001770123663;;;;;
-0.05717090714123477;-0.21336473016588983;0.0009544072575217671;;;;;
-0.046210793737122356;-0.2621169376921501;0.0011602328197337908;;;;;
-0.023204656394676015;-0.26514575313312183;0.0011602328197337984;;;;;
-0.2621169376921501;0.046210793737122224;0.0011602328197337906;;;;;
-0.27739251283642685;0.07432709980096054;0.0012047616520093072;;;;;
0.11247705464268244;-0.2412252861161789;0.0011602328197337902;;;;;
0.14358893058182529;-0.24870332317220237;0.0012047616520093054;;;;;
-0.16658073879849522;-0.12782189655755916;0.0009148414015519912;;;;;
-0.07648610473307162;-0.04415927315690476;0.0004239206107122602;;;;;
-0.07730249229854509;-0.13389184421278177;0.0006941269104227518;;;;;
-0.08746926966433109;-0.11399217157044574;0.0005999683150898507;;;;;
0.1424547512447258;-0.018754523794559438;0.0005999683150898525;;;;;
0.15460498459709002;-5.551115123125783e-17;0.000694126910422755;;;;;
0.05470329459946608;0.007201825360278812;0.00028509522862770923;;;;;
0.10932223301384403;-0.10932223301384414;0.0006941269104227539;;;;;
0.12503571704021174;-0.12503571704021188;0.0007561641142444891;;;;;
0.17080196585733218;0.045766248817120346;0.0007561641142444878;;;;;
0.19398737897800056;0.08035220330189725;0.0009148414015519916;;;;;
0.17345672269997195;0.07184812702711747;0.0008255078280486965;;;;;
0.23482974852786911;-0.06292244147684638;0.0010760001770123663;;;;;
0.21336473016588983;-0.057170907141234774;0.0009544072575217673;;;;;
0.2621169376921501;-0.04621079373712237;0.0011602328197337908;;;;;
0.26514575313312183;-0.023204656394676015;0.0011602328197338008;;;;;
0.047116642771102855;0.06140360434239642;0.0002950211812391866;;;;;
0.171907307051023;0.171907307051023;0.0010760001770123676;;;;;
0.17107819015146566;0.2038945299350238;0.0011602328197337919;;;;;
0.20306541303546646;0.20306541303546646;0.0012047616520093078;;;;;
0.2038945299350238;0.17107819015146566;0.0011602328197337932;;;;;
0.21802062972150305;0.1526686984904392;0.0011602328197337919;;;;;
0.24122528611617886;0.11247705464268261;0.0011602328197337908;;;;;
0.2105425926654796;0.12155682255129636;0.0010760001770123663;;;;;
0.2487033231722023;0.14358893058182545;0.001204761652009307;;;;;
0.07673540262999519;0.010102407409613292;0.00029502118123918666;;;;;
0.14933694749535287;0.04001471448150878;0.0006941269104227526;;;;;
0.14245475124472584;0.018754523794559344;0.0005999683150898506;;;;;
0.13274669536500514;0.0549854815803948;0.0005999683150898501;;;;;
0.12042264321419671;0.015853941745224864;0.0005602645046439411;;;;;
0.08841360340965602;-0.15313685318576942;0.0007561641142444862;;;;;
0.08035220330189713;-0.19398737897800059;0.0009148414015519907;;;;;
0.07184812702711738;-0.173456722699972;0.0008255078280486954;;;;;
0.11429386480180977;-0.1489506645698011;0.0008255078280486977;;;;;
0.05527038426801583;-0.09573111370605915;0.00044625400408808343;;;;;
-0.15266869849043915;0.21802062972150305;0.00116023281973379;;;;;
-0.14358893058182542;0.2487033231722023;0.0012047616520093056;;;;;
-0.2030654130354664;0.20306541303546652;0.0012047616520093076;;;;;
-0.20389452993502377;0.17107819015146572;0.0011602328197337897;;;;;
-0.17190730705102297;0.17190730705102306;0.001076000177012367;;;;;
-0.1710781901514656;0.20389452993502385;0.0011602328197337945;;;;;
-0.17345672269997192;0.07184812702711756;0.0008255078280486966;;;;;
-0.17080196585733212;0.045766248817120415;0.0007561641142444878;;;;;
-0.20817409985945648;0.02740664017950545;0.0009148414015519926;;;;;
-0.18614199182892732;0.024506058130170965;0.0008255078280486963;;;;;
-0.22089142288037053;6.02060162736199e-17;0.0009544072575217689;;;;;
-0.17682720681931227;4.5102810375396984e-17;0.0007561641142444875;;;;;
